rank,pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score,target_89_gap,meets_89
854,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,3,3,75,0.6133333333333333,0.028886536354993837,0.018494055482166427,1.7436020493261757,-0.5947777777777778,0.6442307692307692,0.02057107374856445,7.415290620871861,81.58470937912814,False
855,WINNERS_10D,AND,10,Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,3,3,75,0.6133333333333333,0.028886536354993837,0.018494055482166427,1.7436020493261757,-0.5947777777777778,0.6442307692307692,0.02057107374856445,7.415290620871861,81.58470937912814,False
856,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Volume,4,3,75,0.6133333333333333,0.028886536354993837,0.018494055482166427,1.7436020493261757,-0.5947777777777778,0.6442307692307692,0.02057107374856445,7.415290620871861,81.58470937912814,False
857,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,4,75,0.6133333333333333,0.028886536354993837,0.018494055482166427,1.7436020493261757,-0.5947777777777778,0.6442307692307692,0.02057107374856445,7.415290620871861,81.58470937912814,False
858,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: 50D Support + Volume,2,2,75,0.6133333333333333,0.028886536354993837,0.018494055482166427,1.7436020493261757,-0.5947777777777778,0.6442307692307692,0.02057107374856445,7.415290620871861,81.58470937912814,False
859,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Volume + 20D:Reversal: 50D Support + RSI + Higher Low,2,2,75,0.6133333333333333,0.028886536354993837,0.018494055482166427,1.7436020493261757,-0.5947777777777778,0.6442307692307692,0.02057107374856445,7.415290620871861,81.58470937912814,False
860,WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,2,79,0.5822784810126582,0.06207415387995627,0.01510204081632649,2.3563602679850435,-0.4607843137254901,2.326530612244898,0.03304266082399547,7.376462585034011,81.623537414966,False
861,WINNERS_20D,AND,20,Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,2,2,65,0.7230769230769231,0.04763995310745232,0.035409035409035505,1.814385438467392,-0.9030172413793103,0.5623529411764705,0.03959756266887392,6.5,82.5,False
862,WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,3,3,65,0.7230769230769231,0.04763995310745232,0.035409035409035505,1.814385438467392,-0.9030172413793103,0.5623529411764705,0.03959756266887392,6.5,82.5,False
863,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,4,3,65,0.7230769230769231,0.04763995310745232,0.035409035409035505,1.814385438467392,-0.9030172413793103,0.5623529411764705,0.03959756266887392,6.5,82.5,False
864,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: 50D Support + Volume,2,2,65,0.7230769230769231,0.04763995310745232,0.035409035409035505,1.814385438467392,-0.9030172413793103,0.5623529411764705,0.03959756266887392,6.5,82.5,False
865,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Volume + 20D:Reversal: 50D Support + RSI + Higher Low,2,2,65,0.7230769230769231,0.04763995310745232,0.035409035409035505,1.814385438467392,-0.9030172413793103,0.5623529411764705,0.03959756266887392,6.5,82.5,False
866,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,3,3,66,0.6212121212121212,0.03374211370695863,0.014614207956146652,2.594608223699871,-0.40104166666666663,0.7185929648241205,0.023205946766694602,6.33340329382926,82.66659670617074,False
867,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support,4,3,66,0.6212121212121212,0.03374211370695863,0.014614207956146652,2.594608223699871,-0.40104166666666663,0.7185929648241205,0.023205946766694602,6.33340329382926,82.66659670617074,False
868,WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,3,3,70,0.6571428571428571,0.028910494909714222,0.003026582982043169,5.978034923230333,-0.0767172167707405,0.47101517599163567,0.022503180691135646,6.108895606557266,82.89110439344273,False
869,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,3,2,69,0.5797101449275363,0.06467909532288568,0.005384922217790189,3.361563318563346,-0.26572815533980587,1.6224489795918364,0.04177071467187171,5.910336391437309,83.08966360856269,False
870,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,3,2,71,0.5633802816901409,0.06447543412842617,0.005384922217790189,3.4412178487870646,-0.26572815533980587,1.6224489795918364,0.04221866919323462,5.888413774763994,83.11158622523601,False
871,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,3,86,0.5465116279069767,0.019301289517423312,0.004350285492968009,1.4041846579666064,-0.6267018006148442,1.0538116591928253,0.007130579285947994,5.796424686490622,83.20357531350938,False
872,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,3,58,0.6551724137931034,0.03145710716680961,0.027933909548683578,1.4865975909798441,-0.9030172413793103,0.5623529411764705,0.022143145166640118,5.787044337947183,83.21295566205282,False
873,WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,3,2,62,0.5645161290322581,0.06662384979622157,0.01885487382705342,2.23391150782307,-0.4607843137254901,2.326530612244898,0.029576197952800653,5.780084966291318,83.21991503370869,False
874,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,3,3,84,0.5476190476190477,0.01716408238182398,0.0026395059948306487,1.716922043737396,-0.5445829338446788,0.534375,0.010932625543050776,5.7634938736264125,83.23650612637358,False
875,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,4,3,84,0.5476190476190477,0.01716408238182398,0.0026395059948306487,1.716922043737396,-0.5445829338446788,0.534375,0.010932625543050776,5.7634938736264125,83.23650612637358,False
876,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,3,94,0.5638297872340425,0.010184520288487492,0.013539039996302682,1.1271428571266315,-0.9030172413793103,0.5623529411764705,0.004247225440229602,5.760467096558405,83.2395329034416,False
877,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,3,3,78,0.6282051282051282,0.013838532310564209,0.001735882870614991,3.4666894004081037,-0.09263157894736851,0.1958358738400099,0.011474930472519459,5.752238100797374,83.24776189920263,False
878,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,3,3,60,0.6166666666666667,0.025423919867619847,0.017096360774905284,1.7040641308695186,-0.5592948717948718,0.534375,0.01679763037385069,5.72522960169402,83.27477039830598,False
879,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support,4,3,60,0.6166666666666667,0.025423919867619847,0.017096360774905284,1.7040641308695186,-0.5592948717948718,0.534375,0.01679763037385069,5.72522960169402,83.27477039830598,False
880,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,3,3,94,0.5638297872340425,0.00884045452266112,0.0019305307096004753,1.5163448511914026,-0.5,0.31847133757961776,0.0055110901887153495,5.488970331794745,83.51102966820525,False
881,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,4,3,94,0.5638297872340425,0.00884045452266112,0.0019305307096004753,1.5163448511914026,-0.5,0.31847133757961776,0.0055110901887153495,5.488970331794745,83.51102966820525,False
882,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,3,59,0.576271186440678,0.11111147270890638,0.010590015128592922,3.977450203909447,-0.3287292817679558,5.148387096774193,0.024261892983642838,5.250274836106904,83.74972516389309,False
883,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,3,2,65,0.5384615384615384,0.07561233217493922,0.006220452848967328,2.725901632087788,-0.4607843137254901,2.326530612244898,0.040441734048846115,5.16158040972049,83.83841959027951,False
884,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,4,3,87,0.5057471264367817,0.017633310745554617,0.001512859304084735,1.3052410366962093,-0.5740008783487045,0.6345467523197716,0.010459898634226509,5.016253326880897,83.9837466731191,False
885,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,3,97,0.5257731958762887,0.010646995266623613,0.0033276192396893833,1.2632925805183828,-0.6267018006148442,0.4204325371207229,0.0063783958723100794,5.006194145431838,83.99380585456817,False
886,WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,3,2,60,0.55,0.06644966063476472,0.006312422215883462,2.52232197307592,-0.4607843137254901,2.326530612244898,0.028143203827813316,4.884058999714756,84.11594100028525,False
887,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,3,2,52,0.6538461538461539,0.051180373045942446,0.01167076831543945,3.7844533602779795,-0.27922077922077915,0.7375886524822697,0.03772138717464192,4.875159964302139,84.12484003569786,False
888,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,4,3,91,0.5494505494505495,0.00841555816182771,0.0030800821355236874,1.3415902035050904,-0.5445829338446788,0.4585987261146496,0.0034135229623519113,4.752082815972385,84.24791718402761,False
889,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,3,82,0.5121951219512195,0.014073846002531122,0.0025658198529679987,1.54298501809431,-0.33777777777777773,0.5226377952755905,0.0077952787275550805,4.691262934909721,84.30873706509028,False
890,WINNERS_10D,AND,10,Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,3,47,0.6382978723404256,0.028702464897745687,0.024957458876914362,1.5754867497881835,-0.5947777777777778,0.49286987522281667,0.018611869021113708,4.651068382994258,84.34893161700575,False
891,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,4,47,0.6382978723404256,0.028702464897745687,0.024957458876914362,1.5754867497881835,-0.5947777777777778,0.49286987522281667,0.018611869021113708,4.651068382994258,84.34893161700575,False
892,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,4,47,0.6382978723404256,0.028702464897745687,0.024957458876914362,1.5754867497881835,-0.5947777777777778,0.49286987522281667,0.018611869021113708,4.651068382994258,84.34893161700575,False
893,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,3,47,0.6382978723404256,0.028702464897745687,0.024957458876914362,1.5754867497881835,-0.5947777777777778,0.49286987522281667,0.018611869021113708,4.651068382994258,84.34893161700575,False
894,WINNERS_10D,AND,10,Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,4,47,0.6382978723404256,0.028702464897745687,0.024957458876914362,1.5754867497881835,-0.5947777777777778,0.49286987522281667,0.018611869021113708,4.651068382994258,84.34893161700575,False
895,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,3,91,0.5494505494505495,0.007613189149010928,0.0030800821355236874,1.3169361827572226,-0.5445829338446788,0.4585987261146496,0.002602238738281611,4.58630515604566,84.41369484395435,False
896,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,4,3,59,0.559322033898305,0.022579838818758555,0.004184100418409997,1.7261909213671331,-0.2711496746203905,0.4585987261146496,0.015062271796415606,4.581651970506032,84.41834802949397,False
897,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,3,2,45,0.6444444444444445,0.05899502743356978,0.02366255144032925,2.3301532555882125,-0.3311688311688312,1.021276595744681,0.037124991790135446,4.5,84.5,False
898,WINNERS_10D,AND,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,2,2,55,0.5454545454545454,0.06294530025832784,0.004731488052992505,2.9617079753892703,-0.26572815533980587,1.6224489795918364,0.034065602492892505,4.370173882185941,84.62982611781406,False
899,CROSS_10D_20D,AND,10,10D:Secondary: Breakdown + 50D Support + 20D:Reversal: 50D Support + Hammer,2,2,55,0.5454545454545454,0.06294530025832784,0.004731488052992505,2.9617079753892703,-0.26572815533980587,1.6224489795918364,0.034065602492892505,4.370173882185941,84.62982611781406,False
900,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Hammer + 20D:Secondary: Breakdown + 50D Support,2,2,55,0.5454545454545454,0.06294530025832784,0.004731488052992505,2.9617079753892703,-0.26572815533980587,1.6224489795918364,0.034065602492892505,4.370173882185941,84.62982611781406,False
901,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI,2,2,47,0.5957446808510638,0.016914235968668808,0.018494055482166427,1.542144126316875,-0.27922077922077915,0.31847133757961776,0.010358646803213398,4.128693512753739,84.87130648724626,False
902,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + RSI + 20D:Reversal: 50D Support + Bull Engulf,2,2,47,0.5957446808510638,0.016914235968668808,0.018494055482166427,1.542144126316875,-0.27922077922077915,0.31847133757961776,0.010358646803213398,4.128693512753739,84.87130648724626,False
903,WINNERS_20D,AND,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,2,2,51,0.5294117647058824,0.0701791598639338,0.006220452848967328,2.3985440680320167,-0.4607843137254901,2.326530612244898,0.025052130816314522,3.9729323214730003,85.027067678527,False
904,CROSS_10D_20D,AND,20,10D:Secondary: Breakdown + 50D Support + 20D:Reversal: 50D Support + Hammer,2,2,51,0.5294117647058824,0.0701791598639338,0.006220452848967328,2.3985440680320167,-0.4607843137254901,2.326530612244898,0.025052130816314522,3.9729323214730003,85.027067678527,False
905,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Hammer + 20D:Secondary: Breakdown + 50D Support,2,2,51,0.5294117647058824,0.0701791598639338,0.006220452848967328,2.3985440680320167,-0.4607843137254901,2.326530612244898,0.025052130816314522,3.9729323214730003,85.027067678527,False
906,WINNERS_20D,AND,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,3,3,39,0.7692307692307693,0.051436965962877196,0.06880108991825606,1.6513362973248866,-0.9030172413793103,0.5623529411764705,0.037991808720414216,3.9,85.1,False
907,WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,4,4,39,0.7692307692307693,0.051436965962877196,0.06880108991825606,1.6513362973248866,-0.9030172413793103,0.5623529411764705,0.037991808720414216,3.9,85.1,False
908,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,4,3,39,0.7692307692307693,0.051436965962877196,0.06880108991825606,1.6513362973248866,-0.9030172413793103,0.5623529411764705,0.037991808720414216,3.9,85.1,False
909,WINNERS_10D,AND,10,Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,3,3,44,0.5681818181818182,0.1399026375361686,0.009007878851425177,4.068050079712294,-0.3287292817679558,5.148387096774193,0.023426254763191292,3.8039266687636974,85.1960733312363,False
910,WINNERS_20D,AND,20,Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support,2,2,82,0.5487804878048781,0.005817454648364176,0.0026395059948306487,1.243000305821473,-0.5445829338446788,0.4585987261146496,0.00022756240803966524,3.7021230725650676,85.29787692743493,False
911,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support,3,3,82,0.5487804878048781,0.005817454648364176,0.0026395059948306487,1.243000305821473,-0.5445829338446788,0.4585987261146496,0.00022756240803966524,3.7021230725650676,85.29787692743493,False
912,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support,4,3,82,0.5487804878048781,0.005817454648364176,0.0026395059948306487,1.243000305821473,-0.5445829338446788,0.4585987261146496,0.00022756240803966524,3.7021230725650676,85.29787692743493,False
913,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Volume + 20D:Reversal: Bull Engulf + Support,2,2,82,0.5487804878048781,0.005817454648364176,0.0026395059948306487,1.243000305821473,-0.5445829338446788,0.4585987261146496,0.00022756240803966524,3.7021230725650676,85.29787692743493,False
914,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,4,3,40,0.6,0.037863009316631745,0.008826343489832023,2.7279475342456267,-0.27922077922077915,0.3784461152882206,0.029130109163514082,3.6647903046949604,85.33520969530504,False
915,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,4,3,40,0.6,0.037863009316631745,0.008826343489832023,2.7279475342456267,-0.27922077922077915,0.3784461152882206,0.029130109163514082,3.6647903046949604,85.33520969530504,False
916,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,4,3,36,0.6666666666666666,0.04293375248552164,0.01604314424593767,2.828285498375549,-0.27922077922077915,0.3784461152882206,0.033347684976873106,3.4931648946403167,85.50683510535968,False
917,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,3,34,0.6176470588235294,0.03831678393697163,0.025041315350283422,1.7557991358805183,-0.3311688311688312,0.4585987261146496,0.025580967507345034,3.4000000000000004,85.6,False
918,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,3,100,0.52,-0.004871951662283614,0.007664562966375743,0.927597813753602,-0.6112484548825712,0.6796875,-0.011786693598266281,3.2875052454008507,85.71249475459915,False
919,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,3,32,0.59375,0.07052701046678211,0.01867499589018584,3.18040749513176,-0.2666666666666666,0.6345467523197716,0.052332825245717945,3.1348665680311267,85.86513343196887,False
920,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,4,3,32,0.59375,0.07052701046678211,0.01867499589018584,3.18040749513176,-0.2666666666666666,0.6345467523197716,0.052332825245717945,3.1348665680311267,85.86513343196887,False
921,WINNERS_10D,AND,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,3,3,71,0.49295774647887325,0.009890729078072643,0.0,1.3494858216274646,-0.33777777777777773,0.5226377952755905,0.0025657709895366737,2.9440939586618184,86.05590604133818,False
922,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,3,2,28,0.6785714285714286,0.04731146440914001,0.022738314953087202,2.2541546962937264,-0.32162458836443464,0.4585987261146496,0.03207860286449152,2.8000000000000003,86.2,False
923,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support,3,3,30,0.6333333333333333,0.02491844467860833,0.006712114697180693,2.1375560994790637,-0.20540540540540542,0.2554572271386433,0.016968831490331265,2.6328212892190193,86.36717871078098,False
924,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support,4,3,30,0.6333333333333333,0.02491844467860833,0.006712114697180693,2.1375560994790637,-0.20540540540540542,0.2554572271386433,0.016968831490331265,2.6328212892190193,86.36717871078098,False
925,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,4,3,30,0.6,0.05221346282090498,0.005806531470052501,2.261859747545157,-0.26572815533980587,1.0538116591928253,0.017675593980493925,2.628347822637294,86.3716521773627,False
926,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,4,3,29,0.6206896551724138,0.0577569729726587,0.005384922217790189,2.42358123615884,-0.26572815533980587,1.0538116591928253,0.022183591321938475,2.582122058236937,86.41787794176307,False
927,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Volume + 20D:Reversal: Bull Engulf + Support,2,2,95,0.5263157894736842,-0.0029450446462303383,0.0009564801530368428,0.8165552079972028,-0.19158333333333333,0.31847133757961776,-0.006364367861398934,2.5693616235661123,86.43063837643389,False
928,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + RSI + 20D:Reversal: 50D Support + Bull Engulf,2,2,40,0.6,0.0050942867761498145,0.017135107207439937,1.0987607636393733,-0.45619759323579967,0.4585987261146496,-0.006534032181247615,2.4503318630287727,86.54966813697122,False
929,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,3,34,0.5,0.026683125691898596,0.004374453193350836,1.969647456741469,-0.26900584795321636,0.31847133757961776,0.01784105866499801,2.379828885721229,86.62017111427878,False
930,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,3,34,0.5,0.026683125691898596,0.004374453193350836,1.969647456741469,-0.26900584795321636,0.31847133757961776,0.01784105866499801,2.379828885721229,86.62017111427878,False
931,WINNERS_10D,AND,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,3,3,26,0.6153846153846154,0.06224448669451864,0.005875331479265444,2.3926965826117885,-0.26572815533980587,1.0538116591928253,0.02258179979458636,2.3245689638456764,86.67543103615432,False
932,WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer,3,3,25,0.68,0.04188642883147741,0.0062681261109551745,2.114743001335015,-0.2711496746203905,0.4031971580817053,0.026831815112717913,2.24252736458041,86.75747263541959,False
933,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,4,3,25,0.68,0.04188642883147741,0.0062681261109551745,2.114743001335015,-0.2711496746203905,0.4031971580817053,0.026831815112717913,2.24252736458041,86.75747263541959,False
934,WINNERS_10D,AND,10,Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,3,3,76,0.5131578947368421,-0.011572006635261166,0.004546976940511427,0.8504378902661978,-0.6112484548825712,0.6796875,-0.020788800057064648,2.1363990132796684,86.86360098672033,False
935,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,3,21,0.6190476190476191,0.04291915211633914,0.02366255144032925,1.8905987616625315,-0.32162458836443464,0.4585987261146496,0.02213517341642362,2.1,86.9,False
936,WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,3,25,0.6,0.04273321986544241,0.018563357546408366,1.668267276681917,-0.4607843137254901,1.0762331838565022,-0.00032927863418508174,2.0980629539951567,86.90193704600485,False
937,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,4,3,27,0.5925925925925926,0.027817740410203493,0.01344860710854956,1.4132124971546056,-0.4607843137254901,1.0762331838565022,-0.01250593049157723,2.089946584334368,86.91005341566563,False
938,WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,4,3,25,0.6,0.03339497115863601,0.01344860710854956,1.5222346104815756,-0.4607843137254901,1.0762331838565022,-0.01005662103710842,2.002161383285304,86.9978386167147,False
939,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low,2,2,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779,87.05607510333122,False
