pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer,2,2,14,0.5714285714285714,0.09540460273645894,0.008645047589859067,5.629943868706398,-0.2190004714757191,1.021276595744681,0.09540460273645894,1.2141063330268536
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer,2,1,2826,0.5789101203113942,0.021375660339525034,0.004477942810588886,1.5620324860062003,-0.9211320754716981,7.915789473684212,0.005334151815111088,73.84409102117401
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: Bull Engulf + Support,2,2,520,0.6115384615384616,0.011721406758913398,0.003953219512195183,1.5236392434215031,-0.6259314456035767,1.670588235294118,0.00559543387023746,35.8191063337837
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bull Engulf + Support,2,1,1490,0.5704697986577181,0.017492232277865536,0.004407218761570575,1.5929369351026876,-0.6747559274755928,1.670588235294118,0.009947568300919469,73.33662235101941
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low,2,2,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low,2,1,1532,0.6201044386422977,0.03362773701256838,0.012866527694918806,1.8778034725212662,-0.9030172413793103,6.198935462408517,0.01814880536104429,93.26149979197233
WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,2,2,1549,0.6197546804389928,0.044483744687459637,0.018099547511312153,2.0610560455684985,-0.9030172413793103,6.198935462408517,0.023982801505427566,98.57466063348411
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,2,1,12807,0.6013117826188803,0.022374523691577157,0.0068829891838742,1.6340602478724815,-0.9994049504950495,7.915789473684212,0.009938727216658852,82.61628730039979
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support,2,1,11735,0.6083510864933959,0.021507217097313083,0.0067542761785566174,1.7603700274479128,-0.9834088927637314,6.198935462408517,0.012747534295542895,84.62635785557464
WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,2,2,1114,0.6023339317773788,0.019709689790609494,0.004483420005819139,1.9610175404584673,-0.9030172413793103,0.72,0.014350696852330428,83.83527743422168
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,2,1,13801,0.6070574596043765,0.019527498207832485,0.006628787878787845,1.6168934391240897,-0.9846058534501175,6.810090328266138,0.009981112173495232,81.98492324704479
